"","gene_id","gene_type","logFC","AveExpr"
"17145","RN7SKP145","misc_RNA",-0.0564528749690727,0.594968978150945
"9683","AC098973.2","lincRNA",-0.0718037238712154,0.0553123359586662
"17391","CTC-535M15.1","processed_pseudogene",0.0763373581292,3.68787988579222
"7076","AC016738.3","antisense",-0.0645460181369777,0.39313975096049
"18398","HCG4P11","unprocessed_pseudogene",0.0571073891154156,2.3536365111385
"9322","AC134873.1","processed_pseudogene",-0.0598542448824397,0.283444451288756
"6452","TGFA-IT1","sense_intronic",-0.074013414489959,6.66676441353755
"3767","RPL34P1","processed_pseudogene",0.0701139649342427,3.05156017703702
"14124","RP11-488I4.2","processed_pseudogene",0.0690737870930842,3.56012811092458
"15776","CTD-2016O11.1","lincRNA",-0.0623367841832576,2.46005562645039
"10394","FEZF2","protein_coding",0.0766020535003742,2.21104285333735
"9741","CCR4","protein_coding",0.0733626779103658,2.44767725958443
"5324","AC079779.5","lincRNA",-0.0694187986920491,6.99697002345896
"6260","AHSA2","transcribed_unitary_pseudogene",0.05871670200537,0.251067877001555
"19029","NUDT19P4","processed_pseudogene",-0.118895929224649,-1.52255774187176
"6173","AC092839.4","antisense",0.0748414236164887,5.47808278632792
"9939","RNU6-367P","snRNA",0.0603051201646472,-0.389471646480425
"18100","CASC15","lincRNA",0.105259143337813,2.46689888560061
"6917","AC103563.8","antisense",0.0562455597003895,2.16774374702109
"18668","TAPSAR1","lincRNA",-0.0758244305946832,3.65156270728106
"4328","RP11-480I12.5","transcribed_unprocessed_pseudogene",0.0766450887965662,3.23249993840455
"2756","HSD3B1","protein_coding",-0.076409772992968,-1.47041763405033
"15170","RN7SKP133","misc_RNA",0.0771401209907745,6.61478768441558
"10546","ALG1L6P","unprocessed_pseudogene",0.0570292737542268,-0.994794966023714
"1272","RLF","protein_coding",0.0652915339412296,5.4889995353777
"16781","CTC-276P9.1","lincRNA",0.074459030469899,3.44889094538178
"11631","RP11-439C8.1","lincRNA",-0.0717323946642033,4.77725671681722
"2606","WNT2B","protein_coding",-0.066499333757421,4.08796716609309
"265","RP11-338N10.2","lincRNA",0.0560999858183743,0.424393873002527
"4558","INTS7","protein_coding",-0.0760190053490416,5.03360383749701
"9970","RPL12P44","processed_pseudogene",0.0597286073471335,-0.927271228792483
"9719","Y_RNA","misc_RNA",0.0663500589075575,3.26924643322972
"12365","ANKRD18DP","transcribed_unprocessed_pseudogene",-0.0650654999925376,1.19925077331361
"4807","CTD-2090I13.2","processed_pseudogene",0.0571552567421038,2.1758182938701
"9795","RP11-259K5.2","antisense",0.0607570353572266,2.05914158692272
"14265","RP11-673E1.1","processed_transcript",-0.0604399661540637,-0.901948084731646
"19013","RP1-302G2.5","protein_coding",-0.216682097535531,2.82766624241607
"6552","MRPL53","protein_coding",-0.0711783517846414,4.29449017697981
"13767","AP001816.1","lincRNA",0.0684915704526114,5.35245733341631
"17862","PSMC1P11","processed_pseudogene",-0.0735040812385942,5.67695689249642
"2088","RP11-413G15.1","lincRNA",0.0684233729178709,1.87820309895308
"5791","AC104695.3","antisense",0.0734771434819759,0.627419022602014
"16500","RPL35AP15","processed_pseudogene",0.0770878262107907,5.0277871516594
"12104","ETV5-AS1","antisense",-0.0583063971540286,2.72664120809424
"11938","ZMAT3","protein_coding",0.0561665267133727,2.71532972646859
"12177","RNU6-1109P","snRNA",0.0688679279990282,4.2718218457675
"6848","IGKV3D-25","IG_V_pseudogene",0.0591580039048384,2.07250951327324
"14047","KIAA1109","protein_coding",-0.0756763452988913,5.30937912656918
"4336","RP11-38O14.5","transcribed_unprocessed_pseudogene",0.0558991781442662,0.319176997192839
"2480","RP11-20O24.1","processed_pseudogene",0.0717571271769449,2.56388403085881
"10494","RN7SL271P","misc_RNA",0.0741765843703772,2.99950977836609
"5938","ATL2","protein_coding",-0.0589057618823699,3.54748225140763
"1379","HYI-AS1","3prime_overlapping_ncRNA",0.0813780320055912,6.79983274507109
"10601","CYP51A1P1","processed_pseudogene",-0.0715652201832218,4.04448750260039
"10724","ACTG1P13","processed_pseudogene",-0.0568817269833614,-0.390251353284769
"16447","TSSK1B","protein_coding",-0.072240065785227,1.75681674684001
"9699","U3","snoRNA",0.0605175262983495,2.90200008631676
"3004","RP4-791M13.4","antisense",-0.0695155665550098,2.73636458117288
"17740","CTC-338M12.5","antisense",0.0618565508462099,2.84288436937915
"18295","IQCB2P","processed_pseudogene",0.0563470766305362,3.53062691917614
"9653","SNORD5","snoRNA",0.0567284386376039,-1.44398699787999
"1873","LEPR","protein_coding",-0.0737029167091938,4.14515887854804
"6087","AC106869.2","lincRNA",0.077610755429649,3.076967367824
"13996","SYNPO2","protein_coding",-0.0569510848916746,0.281252054853525
"4040","RGSL1","protein_coding",-0.0676850642048019,3.12896207401575
"12157","RP11-44H4.1","lincRNA",-0.0748600042780169,5.21963392948844
"10386","U3","snoRNA",-0.0570689841203094,-1.34259535670231
"16075","CTD-2248H3.1","processed_pseudogene",-0.0573047480995468,-1.04992615984381
"14862","AF146191.8","processed_pseudogene",0.0629795489033999,6.60601236689225
"4415","RNU2-19P","snRNA",0.056163629046882,-1.16961296190346
"15426","RP11-648M2.1","unprocessed_pseudogene",-0.0777691358487312,4.42229021152876
"15619","GZMA","protein_coding",-0.0733292558984657,6.75896802418821
"16822","RNA5SP193","rRNA_pseudogene",-0.0768022898042972,4.07979877875522
"4720","SUSD4","protein_coding",-0.0555820022931027,-1.07256039496901
"17360","GABRA6","protein_coding",0.0594361706178392,-0.21486085930867
"18965","MRPL2","protein_coding",-0.0614129012928125,4.24290873203828
"11396","RN7SKP124","misc_RNA",0.0637415548930632,-1.36415615112968
"12139","RPS20P14","processed_pseudogene",-0.0730099213225689,6.54800866143272
"11579","GPR171","protein_coding",-0.0703025609306303,8.45145272765021
"6780","IGKJ5","IG_J_gene",0.0644367571130729,0.511984835040099
"16246","AC008592.3","processed_pseudogene",-0.080936013046395,4.09251410364314
"14043","RP11-63B13.1","lincRNA",0.0570002154572523,1.92278002490042
"6791","IGKV1-6","IG_V_gene",0.0556271271879464,0.168884123342376
"7573","AC013269.3","antisense",-0.0555036298800419,1.07544842216537
"6400","AC015969.3","antisense",-0.0701404673383167,6.34861421725164
"7872","UBQLN4P2","processed_pseudogene",-0.0556002832811439,1.56092635864369
"8905","STK11IP","protein_coding",-0.0759718295921176,4.22671721301386
"12913","RP11-360F5.1","antisense",-0.0650752931930432,7.96519619462587
"16047","CTC-512J14.7","processed_pseudogene",0.058562508122529,1.32119290705311
"2328","RN7SKP270","misc_RNA",-0.0787576901175019,3.73714714789679
"12131","SNORA63","snoRNA",0.0677894901445993,0.600633028098062
"4936","RP5-1097F14.3","lincRNA",0.0595874469522098,9.96157457714218
"18452","HLA-L","transcribed_unprocessed_pseudogene",0.0701247216236371,6.3464354476797
"13746","MTTP","protein_coding",0.0566427866587467,3.39644675748279
"10774","Y_RNA","misc_RNA",0.0761715426998045,5.32208953502051
"4180","GLRX2","protein_coding",0.0604588493152976,7.76066833564657
"1250","NT5C1A","protein_coding",0.0719069750728968,6.03120505786679
"17839","RP1-140K8.2","processed_pseudogene",0.0561350312788404,-1.01392900049034
"18797","RP1-179N16.3","processed_pseudogene",-0.0598706302598992,1.85332809283337
"1298","MIR30E","miRNA",0.0553945457714273,2.55602489011462
"3119","PSMB4","protein_coding",0.0700426431902919,1.76624903895343
"3455","RP4-801G22.3","unprocessed_pseudogene",0.0569840220670882,5.40403493648516
"5576","RAD51AP2","protein_coding",-0.0701163744535885,5.32366328704873
"3697","RP11-38C18.3","antisense",0.0816528535156734,-1.66215351461967
"14851","RP11-818C3.1","lincRNA",-0.075585823962446,2.51815574809795
"12750","RP11-3J1.1","lincRNA",0.0796714080399359,4.97269039795218
"15654","PSMC1P4","processed_pseudogene",0.0634628137343769,4.09049973101649
"15942","RPL27AP5","processed_pseudogene",0.0617960445136981,-0.907442219891765
"12024","RNA5SP151","rRNA_pseudogene",-0.0774003800910845,6.0136925894975
"15351","CTD-2218G20.2","lincRNA",0.0803834611783833,5.62797353246292
"3240","S100A16","protein_coding",0.0551064588066444,-0.0732871239852956
"4521","SYT14","protein_coding",0.0660368620631279,0.994768354776151
"8792","AC007563.4","processed_pseudogene",-0.0754692604477711,6.10768817153626
"1546","RP11-329A14.2","processed_pseudogene",-0.0678106820112515,3.18056188377466
"5507","E2F6","protein_coding",-0.0553157357233939,-1.13662061424132
"2147","RP4-651E10.4","antisense",0.0616046368971597,0.984819783949155
"16249","C5orf27","lincRNA",0.0715441015075694,4.90512554265391
"9517","CHCHD4","protein_coding",-0.0567771120058776,-0.578165351409183
"2809","RP11-344P13.3","processed_pseudogene",-0.0753596360020252,0.358581262235235
"5997","RNU6-137P","snRNA",-0.0597060063741798,0.842910001351532
"10673","RCC2P5","processed_pseudogene",0.0713849765934955,3.38154756219753
"5377","RPS7","protein_coding",-0.0744136910757961,7.37598369658466
"15860","NAIP","protein_coding",-0.0718197081263089,7.2990465613083
"12220","RP11-528A4.2","lincRNA",-0.0783799872544029,4.72595010901352
"7679","RN7SKP154","misc_RNA",-0.0752335523796447,8.22926276644776
"1478","RP11-322N21.2","protein_coding",0.054915553323084,-0.944157344388447
"251","PHF13","protein_coding",0.054959712582866,-1.10942743875351
"14267","FREM3","protein_coding",-0.0557915891427351,-1.11060628872547
"12419","RP11-20I20.2","antisense",0.0663302669715844,2.27526642252548
"6597","RN7SKP164","misc_RNA",0.0577244140544517,1.09587549576142
"18129","ACOT13","protein_coding",-0.0587482154894462,0.756934639481834
"13811","SNORA31","snoRNA",0.0627486132748226,1.31368238192154
"6775","ANKRD36BP2","transcribed_unprocessed_pseudogene",0.0815633372740126,5.34871169470282
"1757","TACSTD2","protein_coding",-0.0590616836773961,0.828975343148685
"10718","DCBLD2","protein_coding",-0.0744237192163895,4.71762034169668
"7715","RN7SKP141","misc_RNA",-0.078085271234308,3.67274720491544
"15752","SREK1IP1","protein_coding",-0.0682799396496142,0.0277608092217289
"7587","KLF2P3","processed_pseudogene",-0.055757547597322,0.746684984435059
"4991","RP4-781K5.9","lincRNA",-0.0779343377201798,3.58736176850913
"9247","RP11-315F22.1","lincRNA",0.0550517286028269,0.795486588204772
"12312","AC083822.2","processed_pseudogene",0.0594015541475315,2.17139725167923
"9874","RP11-761N21.2","processed_pseudogene",-0.0786774547613253,3.56418075115401
"12377","ZNF718","protein_coding",-0.0605356880260078,1.53606459340509
"12166","MIR28","miRNA",0.0570772249777113,0.879650401124972
"4717","TLR5","protein_coding",0.0636072296773347,1.24266156839968
"9827","RPL18AP7","processed_pseudogene",-0.0642230800907407,2.23287601918871
"13828","NPNT","protein_coding",0.0560761359042387,3.19195017854251
"6732","PLGLB1","protein_coding",0.0663938414146803,2.10751716131503
"3903","RABGAP1L","protein_coding",0.0564341379321015,-0.146994653068225
"2858","NBPF15","protein_coding",-0.0660758131426419,1.6921577119848
"13068","RP11-241F15.1","unprocessed_pseudogene",-0.0562757901762129,0.464669677289509
"9967","TGM4","protein_coding",0.065789177597921,-0.0403587024084922
"13502","RP11-109G23.1","processed_pseudogene",-0.0601587361264411,0.362735254731529
"7799","AC079248.1","processed_pseudogene",0.0659891699900464,8.74280643336946
"4815","RNA5SP77","rRNA_pseudogene",0.0687268584807635,0.553805794328707
"18154","LRRC16A","protein_coding",0.073026744436887,6.12131853608724
"16358","RP11-138J23.1","lincRNA",0.0565996597894855,-0.0437378615141478
"6058","AC016696.1","processed_pseudogene",0.0546499045298288,1.2250083632731
"17109","PPP2R2B-IT1","sense_intronic",-0.0736633282490652,4.70099147563629
"7252","AC112229.1","processed_pseudogene",-0.0718078890627864,7.71274115871417
"13414","RP11-629B11.4","processed_pseudogene",0.0546157756785617,1.12272402129878
"1484","NSUN4","protein_coding",0.0546632653279106,-1.02544861686882
"7235","ZBTB45P1","processed_pseudogene",-0.075348653764733,2.68219411317391
"17253","MIR3141","miRNA",-0.0676234626686007,2.03592835839027
"2885","RNU1-137P","snRNA",-0.0740789877381896,6.4042465388569
"5247","RP11-634B7.5","protein_coding",0.0687334476492212,3.6911903080813
"13836","DKK2","protein_coding",-0.0632492596541861,-0.384177839517702
"10391","RP11-154D3.1","processed_pseudogene",0.0582120403164641,3.46762429665645
"6084","AC073283.7","antisense",0.07446777472107,0.465419287391331
"9853","MOBP","protein_coding",-0.0549493944192514,1.73610140783914
"18739","KRT18P9","processed_pseudogene",-0.074841426349206,6.714186117824
"7706","MCM6","protein_coding",0.0655990892590891,-1.17419929621021
"17230","GLRA1","protein_coding",0.0553798806840043,-0.468432326912941
"4023","CACNA1E","protein_coding",-0.0648135682715862,3.14154331105535
"3129","RP11-404E16.1","antisense",0.0699651092919598,7.55752176486007
"2016","RP4-564M11.2","antisense",0.055811096857014,0.607505489824772
"2675","TCEB1P20","unprocessed_pseudogene",0.0688678005587376,3.9312174088085
"898","SYTL1","protein_coding",0.0560219601233568,5.36885981292908
"12018","RP11-531F16.3","processed_pseudogene",0.0587102073670073,7.14285534341976
"13878","LRIT3","protein_coding",0.0613128386137071,2.10647063731715
"10017","PRSS45","protein_coding",0.0544844615807967,2.08412187483185
"9679","RP11-222K16.1","lincRNA",0.075629910243253,3.11237049979171
"14378","PET112","protein_coding",0.0746542789077076,2.64884389417329
"18024","RP11-560J1.2","lincRNA",0.0611419973073709,6.65385381637861
"9616","ZNF385D","protein_coding",-0.0764237466649716,4.91542257252328
"770","SRSF10","protein_coding",0.0707787331979518,4.68640342812175
"14052","CETN4P","transcribed_unitary_pseudogene",-0.0615337381389426,-0.0303254024500908
"6436","RN7SL470P","misc_RNA",0.0542406978116681,-1.32122037669518
"6885","ABCD1P5","unprocessed_pseudogene",-0.0549350395528694,-1.2592924164607
"6881","AC027612.4","unprocessed_pseudogene",-0.0698098084415209,5.6114752790067
"2285","RP5-837O21.1","unprocessed_pseudogene",0.0739824959193029,7.88003285819844
"9008","RNU6-624P","snRNA",-0.0567316490088392,-0.0478466580837732
"16244","GLRX","protein_coding",-0.0747479213040276,3.52473141173277
"3408","C1orf61","protein_coding",0.0750259419184023,5.75054237992601
"16915","RNU4-14P","snRNA",-0.0541742254848548,-1.14851728429208
"15984","F2RL1","protein_coding",0.0677833813501776,-0.141223563905784
"4505","RP11-372M18.1","lincRNA",-0.0699681779263336,6.75517766560202
"16181","CETN3","protein_coding",0.0599964929788144,-1.05149564765722
"7980","AHCTF1P1","processed_pseudogene",0.0799897713539398,5.66416258699626
"14679","RP11-598O12.1","processed_pseudogene",-0.065287364524593,1.19437852485906
"3057","C1orf51","protein_coding",0.0721851855802061,4.27312576781817
"2525","RP4-773N10.4","antisense",0.0569918560666734,-1.34335522350642
"8527","AC007256.5","processed_pseudogene",0.0638074861227792,0.413467001291744
"10626","RP11-451B8.1","lincRNA",-0.0592566730597162,2.4990294916406
"7012","IGKV3OR2-5","IG_V_pseudogene",0.062288570665312,3.83529925407234
"3345","MTX1P1","unprocessed_pseudogene",-0.0653839792504728,8.95620254396313
"10441","AC106827.1","processed_pseudogene",-0.0728595377704952,3.66002537277411
"7637","AC093838.4","transcribed_processed_pseudogene",0.054574597811761,-0.512605218714583
"1816","RP11-5P4.2","lincRNA",0.0806851740154179,3.32596665517302
"11862","TMEM212","protein_coding",0.0576660221140039,-1.04675955241966
"6255","KIAA1841","protein_coding",0.0777560646225443,6.23484847479883
"9929","SNRK","protein_coding",0.0586227577079412,5.05782218661052
"14023","RP11-501E14.1","lincRNA",0.0594849635484135,2.0402256832807
"6790","IGKV1-5","IG_V_gene",0.0633405974753625,0.681369972018769
"4922","RP11-99J16__A.2","antisense",-0.0746682187251737,2.36667476555788
"3192","LCE1D","protein_coding",-0.0555570928526294,0.529346406982837
"16704","SHROOM1","protein_coding",0.0574499964960918,1.06030378077876
"11005","FSTL1","protein_coding",0.0553946661032275,0.535185947709714
"2824","PFN1P12","processed_pseudogene",-0.0715624547678887,4.86171329993587
"6907","AC097374.3","processed_pseudogene",-0.0652214815216823,6.13250607131324
"17099","CTC-359M8.3","sense_intronic",0.0548998718690263,1.59717372282053
"14813","SLC25A5P6","processed_pseudogene",-0.0809082335142249,3.63540665708258
"4000","RP11-52I18.1","processed_pseudogene",-0.0712097541917719,5.29675433290666
"13009","GUF1","protein_coding",-0.0556103592689403,-1.1053308061265
"17056","ARHGAP26","protein_coding",-0.0754416449473081,5.11467164903626
"6466","TCEB1P21","processed_pseudogene",-0.0570093646086184,1.08291977886854
"108","MRPL20","protein_coding",0.0554879883258324,0.248951108420827
"12581","GPR78","protein_coding",0.0541269044928855,-1.2161455750762
"9552","RNU6-1024P","snRNA",-0.0538640937857012,1.43877118194825
"18338","XXbac-BPG308K3.6","lincRNA",-0.0619649228932939,4.07531972492172
"8370","MSTN","protein_coding",0.054859034198514,2.15705431825753
"12132","SNORA4","snoRNA",-0.0728952086789391,5.32755019903764
"15968","SV2C","protein_coding",0.0619089050372048,2.01342823870464
"9912","CCDC13-AS1","antisense",-0.0579011391748046,0.912598720754804
"7735","AHCYP4","processed_pseudogene",-0.0605611635269569,3.21843588896746
"17912","HNRNPLP1","processed_pseudogene",0.060130351357735,-0.565555078938239
"2941","RP11-337C18.7","processed_pseudogene",0.0659068881099282,7.7994754960695
"13563","RP11-576N17.5","lincRNA",0.0638007147388993,5.27321995582926
"12366","RNU6-821P","snRNA",-0.0535717776627464,-1.05081149906004
